,surface_composition,density,band_gap,efermi,formation_energy_per_atom,total_magnetization,volume,energy_per_atom,pretty_formula,material_id
573,Ag3Sn,9.406571034458798,0.0,5.26706411,-0.02352343875000029,3.06e-05,156.163318245714,-3.14599397625,Ag3Sn,mp-611
574,Ni3Tl,,,,,,,,,
575,Pd3Pb,12.497629508578518,0.0,6.22699666,-0.30210267,9.82e-05,69.94985700305564,-5.1126152625,Pd3Pb,mp-20849
576,W3Cu,,,,,,,,,
577,Re3Tl,,,,,,,,,
578,Cd3W,,,,,,,,,
579,La3Fe,,,,,,,,,
580,Os3Nb,18.04885740036746,0.0,7.28528679,-0.06705873750000002,0.0019109,61.05249152347474,-11.012885835,NbOs3,mp-1186225
581,Ru3Cd,,,,,,,,,
582,Ni3Fe,8.700535754337515,0.0,7.41067853,-0.09017655750000042,4.7135299,44.26403913540868,-6.5423671675,FeNi3,mp-1418
583,Ag3Ir,,,,,,,,,
584,Ti3Ir,8.833384056802805,0.0,6.8212768,-0.5766103399999984,0.0242529,126.25714101902484,-8.707507575,Ti3Ir,mp-544
585,Ag3Pt,12.460414061673449,0.0,3.60761807,0.012610544999999806,0.0001685,69.12311897798898,-3.629513175,Ag3Pt,mp-12065
586,Pd3Ta,13.288574442407201,0.0,6.14721366,-0.48672117000000004,0.0006516,62.505931675444664,-7.333530695,TaPd3,mp-30836
587,Tl3Pb,10.786523388090163,0.0,5.92790213,0.010820408749999899,0.00029385,252.57870552350326,-2.68856666875,Tl3Pb,mp-983235
588,Sn3Hg,8.466461424217144,0.0,6.53537201,0.05150218375000026,0.0002897,218.38056369412496,-3.01862630625,Sn3Hg,mp-1187047
589,Y3Hf,,,,,,,,,
590,Fe3Ga,8.032436580722118,0.0,5.28449897,-0.13586227500000003,6.9763071,49.0481529364237,-7.244857535,GaFe3,mp-19870
591,Zr3In,7.182073164977955,0.0,5.61947612,-0.24211596500000088,0.0035951,89.82125455490456,-7.34081237,Zr3In,mp-20695
592,Co3Ni,9.020551201437922,0.0,6.16853712,-0.025867124999999547,5.6021079,86.70097708450744,-6.80206092125,Co3Ni,mp-1183837
593,Ir3Os,21.976455121748085,0.0,9.66588868,0.021666324999999986,0.001613,57.94546267259782,-9.4139901025,Ir3Os,mp-1184761
594,Zr3La,,,,,,,,,
595,Al3Tl,5.739296558237878,0.0,7.06710159,0.2844560600000001,3.33e-05,82.55334885899755,-3.1151390425,Al3Tl,mp-983584
596,Os3Ru,,,,,,,,,
597,Nb3Hg,,,,,,,,,
598,Rh3Cu,,,,,,,,,
599,Au3Cu,16.319279276261163,0.0,5.44965698,-0.017447599999999674,3.35e-05,66.59195207370296,-3.4976604225,CuAu3,mp-2103
600,Rh3Sc,9.598869612840824,0.0,6.04946072,-0.6261901162499992,6.76e-05,61.18291846771327,-7.7131895625,ScRh3,mp-635
601,Re3Nb,,,,,,,,,
602,Hg3Ta,,,,,,,,,
603,Y3Zr,,,,,,,,,
604,Pd3Re,,,,,,,,,
605,In3Os,,,,,,,,,
606,Hf3Ir,,,,,,,,,
607,Co3Pt,12.370123529986682,0.0,5.91061265,0.025867113750000392,5.341161,49.92086130933137,-6.82309816,Co3Pt,mp-1226436
608,Os3Co,,,,,,,,,
609,Cr3Pt,11.395552440735687,0.0,7.27226864,-0.003322157499999534,0.42459845,102.31522734556941,-8.7608346875,Cr3Pt,mp-446
610,Cd3Pt,11.514120633635887,0.0,3.84431843,-0.1978783875000003,2.78e-05,76.76949047529538,-2.3952574,Cd3Pt,mp-1183641
611,Os3Y,15.978445051065767,0.0,6.25059374,0.4389290604166671,0.0156391,137.09527724278496,-9.59809044125,YOs3,mp-1187883
612,Ga3Pt,9.889936963391648,0.0,4.84625388,-0.16505087999999946,0.0016682,67.87484104044705,-3.9538452475,Ga3Pt,mp-1184218
613,Sc3Pd,,,,,,,,,
614,Tc3Ag,,,,,,,,,
615,Pt3La,15.796151751727004,0.0,7.75824674,-0.8518673137499997,0.0051816,76.1256151628037,-6.6390498725,LaPt3,mp-11487
616,V3Ti,,,,,,,,,
617,Nb3Cd,,,,,,,,,
618,Cr3Sc,,,,,,,,,
619,Pb3Cr,,,,,,,,,
620,V3Cu,6.803233017094931,0.0,6.27497407,0.14657153250000032,0.0179512,52.81190093106608,-7.6899972625,V3Cu,mp-1187753
621,In3La,7.2834051824662005,0.0,7.86497743,-0.47596348125,0.0025303,110.20082818930766,-3.773728055,LaIn3,mp-20729
622,V3Al,5.367846692804527,0.0,6.44208835,-0.1354063399999994,0.17173495,111.24570748494747,-7.883567425,AlV3,mp-1387
623,La3Pb,7.8553509194436,0.0,8.4390787,-0.3758621387500005,0.5973858,131.88940681611282,-5.006014855,La3Pb,mp-867883
624,Pb3Y,9.991462854243553,0.0,6.79352322,-0.29434859333333296,0.0008881,118.0830813449652,-4.69530942,YPb3,mp-20291
625,Ti3In,5.888116333153457,0.0,6.88213818,-0.1272664799999994,0.01064695,145.75623876027845,-6.7364770425,Ti3In,mp-866046
626,Pb3Tl,,,,,,,,,
627,Y3Ta,,,,,,,,,
628,Ir3Nb,18.275184593206422,0.0,8.54066821,-0.6120975975,4.105e-05,121.67605543460824,-9.7662466725,NbIr3,mp-1186231
629,Os3Tc,19.28695927323999,0.0,8.53568837,-0.07531970249999986,8.08e-05,115.1436940073158,-11.0859755175,TcOs3,mp-867212
630,Ni3Pd,,,,,,,,,
631,Rh3Nb,11.126422364979316,0.0,6.492902,-0.5277131012499995,0.00016133333333333334,359.63607729624965,-8.55692153125,NbRh3,mp-1191559
632,Ir3Tl,,,,,,,,,
633,La3Y,,,,,,,,,
634,Cd3Au,10.143487907821989,0.0,3.03032386,-0.1437856829166666,2.8266666666666668e-05,524.7066463211381,-1.6419081529166668,Cd3Au,mp-30370
635,Pt3Pd,18.332822425320305,0.0,6.42257308,-0.019475307499999595,0.0832266,62.649839213357666,-5.866777825,PdPt3,mp-1186450
636,Pt3Tc,18.536599657250836,0.0,8.00430451,-0.09652899249999969,0.0011939,61.20683724691558,-7.2398647525,TcPt3,mp-972326
637,Ir3Ru,19.562686031021332,0.0,9.47709144,-0.04650250000000078,0.0036052,57.526977377782124,-8.9939225925,Ir3Ru,mp-974358
638,Ga3Y,6.297013483056342,0.0,3.94727099,-0.5378488983333334,0.0002974,78.60312424735302,-4.4254350025,YGa3,mp-979423
639,W3Ag,,,,,,,,,
640,Cd3Ag,8.755554376126348,0.0,2.85516679,-0.029856115833333474,0.0032796,84.41589183728394,-1.417640465,Cd3Ag,mp-1226933
641,Hf3Pd,,,,,,,,,
642,Co3Ir,12.624673094865319,0.0,6.46277496,0.04541947375000088,5.3293003,48.53721367763911,-7.4954264775,Co3Ir,mp-1226447
643,Pt3W,20.499324039347954,0.0,7.96596624,-0.24052879500000035,0.0002634,62.29997190922738,-8.033241195,Pt3W,mp-862798
644,La3Ir,8.084659982071889,0.0,8.0871839,-0.4885682887499998,0.050766175,500.2845974995829,-6.4001812225,La3Ir,mp-1188506
645,Cd3Ta,,,,,,,,,
646,Tc3Pt,13.812493767731599,0.0,8.54376019,-0.26389134999999797,6.84e-05,117.59543244049134,-9.55208321,Tc3Pt,mp-867281
647,Ni3Sn,9.471031454649223,0.0,9.61521942,-0.18975948875000004,0.0031994,103.37008083961794,-5.52269958375,Ni3Sn,mp-20112
648,Pd3La,10.003338251905191,0.0,6.71344882,-0.8149077437500001,0.0008495,76.05477718972978,-5.931274725,LaPd3,mp-674
649,Cd3V,,,,,,,,,
650,In3Ta,,,,,,,,,
651,Hf3Re,,,,,,,,,
652,Hg3Nb,,,,,,,,,
653,Mo3Os,12.676168145087573,0.0,8.33990966,0.011120785000001021,0.0054499,125.24616141128756,-10.9299391825,Mo3Os,mp-801
654,Hg3Pd,14.022392098626174,0.0,3.34236484,0.04231939125000017,4.155e-05,167.7284664847831,-1.47952410875,Hg3Pd,mp-1184702
655,In3Ag,7.693681417804325,0.0,6.58482663,0.06185348916666644,0.0008187,97.62539452859384,-2.7100415725,In3Ag,mp-1184493
656,W3Zr,,,,,,,,,
657,Sc3Cu,,,,,,,,,
658,Cr3Sn,,,,,,,,,
659,Ag3Ni,9.831616730278608,0.0,3.72799786,0.18486822749999998,0.0055739,64.56931565771657,-3.384484015,NiAg3,mp-976762
660,Cu3Hf,10.779168927093231,0.0,6.40930684,-0.08976799249999967,8.88e-05,56.86444555435839,-5.6534691875,HfCu3,mp-1184704
661,Pd3Tl,12.701224426247787,0.0,5.86111349,-0.22399912999999927,1.1e-06,136.92068220075083,-4.696777565,TlPd3,mp-1079938
662,Cu3Cd,8.987292559610378,0.0,5.52767292,0.07591284999999948,0.0004966,55.99291446854595,-3.2250428475,CdCu3,mp-1183623
663,Mo3Tl,,,,,,,,,
664,Ga3V,,,,,,,,,
665,Rh3Cr,10.845462701324394,0.0,6.73616702,-0.12788663249999832,1.2446368,55.22838265274888,-8.04503067,CrRh3,mp-12585
666,Tl3Au,12.254343550039692,0.0,5.85357014,0.03672088750000002,0.0005826,109.77577377175706,-2.5529891875,Tl3Au,mp-1187532
667,Pd3Al,9.622825410394645,0.0,5.43449662,-0.6123806949999997,0.0031883,59.748314741731605,-5.4311398575,AlPd3,mp-1183143
668,Cr3Cd,,,,,,,,,
669,Pd3Au,13.339965225872959,0.0,3.83108453,-0.0562460524999997,0.0381978,64.25911691125002,-4.7570816425,Pd3Au,mp-999298
670,Pd3Ti,10.0385985803606,0.0,5.87172939,-0.6523083387499993,0.008690575,242.9138772801729,-6.50843675375,TiPd3,mp-1105911
671,Pb3Cu,10.546648556961115,0.0,6.75836941,0.25464345499999963,0.0054153,107.87424016075687,-3.554600375,CuPb3,mp-1184128
672,Ga3Ag,7.056443863135265,0.0,3.56980151,0.028649476666667173,0.0001449,74.60594406706838,-2.9505502275,Ga3Ag,mp-1184257
673,Cr3Zr,,,,,,,,,
674,Mo3Nb,,,,,,,,,
675,Ru3Cu,11.218949110779977,0.0,7.692347,0.27486487749999977,0.0496471,54.28428811792774,-7.7057286225,CuRu3,mp-1184121
676,In3Mo,,,,,,,,,
677,Cr3Ir,11.502620729111474,0.0,7.78335882,-0.061412647499999196,0.08029485,100.53508977894239,-9.510805855,Cr3Ir,mp-1609
678,Cr3Ru,8.586720287673844,0.0,7.27903235,0.08673942499999931,0.33705005,99.42220900255235,-9.471643455,Cr3Ru,mp-1272
679,La3Hg,8.012813897595679,0.0,7.50740031,-0.18844456624999983,0.4514899,255.85553913218334,-3.96635715,La3Hg,mp-1185127
680,La3Ti,6.106609120513108,0.0,7.67598968,0.24649337625000012,0.0597395,252.66359341972202,-5.4292751625,La3Ti,mp-1185161
681,Cd3Ru,,,,,,,,,
682,Mo3Zr,8.921568459941396,0.0,6.690555,0.22763659000000125,1.585e-05,141.100160310705,-10.0435149225,ZrMo3,mp-30790
683,Ir3In,,,,,,,,,
684,Hf3Nb,,,,,,,,,
685,V3Nb,,,,,,,,,
686,Mo3Hf,,,,,,,,,
687,Hf3Ru,,,,,,,,,
688,Os3Ir,,,,,,,,,
689,Hg3Zr,12.975510383240808,0.0,3.71267101,-0.06051642750000008,0.000107,88.68580702657391,-2.42516335,ZrHg3,mp-1608
690,Pd3Ni,11.28598850379075,0.0,5.61023778,0.08762454625000071,0.00936615,111.21868250060601,-5.23969610875,NiPd3,mp-973983
691,Co3Rh,9.672353621208922,0.0,5.59307438,0.0502256537500001,7.45e-05,48.019462372708595,-6.9022868725,Co3Rh,mp-1226422
692,Mo3V,,,,,,,,,
693,Nb3V,,,,,,,,,
694,Ir3Sn,18.17531257917233,0.0,10.1522771,0.03410391999999973,4.605e-05,127.05961461298007,-7.59279264,SnIr3,mp-1187093
695,Nb3Pb,10.32250259445563,0.0,6.50839799,0.12148702124999922,0.0991952,156.33567689526492,-8.38263914625,Nb3Pb,mp-22068
696,Ti3La,,,,,,,,,
697,Co3Os,13.37001756933467,0.0,6.67225369,0.12292136375000062,2.1107935,45.584604607278315,-8.015150595,Co3Os,mp-1183718
698,Re3Ga,,,,,,,,,
699,Pb3Ta,12.68904102321371,0.0,7.61654438,0.7300454824999996,0.0521365,210.04930240496452,-5.018841,TaPb3,mp-1187282
700,Al3Ir,7.266572997560322,0.0,9.01532407,-0.6646514275,0.0003106,124.84441694421014,-5.683440905,Al3Ir,mp-2294
701,V3Ir,10.446570811815182,0.0,7.17803428,-0.4997881424999999,0.0001214,109.69243413355238,-9.521162875,V3Ir,mp-2006
702,Mo3Zn,9.566966052710317,0.0,7.24380518,0.17458623375000037,0.0032904,61.30998591657821,-8.2745052725,ZnMo3,mp-977997
703,Hg3Tc,,,,,,,,,
704,Rh3Ga,10.985251340998733,0.0,6.36756098,-0.33956586249999976,0.000132,57.205206743812006,-6.6004705125,GaRh3,mp-1184265
705,Nb3Ag,,,,,,,,,
706,Y3V,,,,,,,,,
707,Ti3Au,8.46027882813787,0.0,6.09528038,-0.35366140249999933,0.0011275,133.68962527821668,-7.0934214175,Ti3Au,mp-1786
708,Tc3Rh,11.421496268951932,0.0,7.98688938,-0.1630490512499989,0.0003773,115.40993806390046,-9.76814137375,Tc3Rh,mp-861626
709,Au3Tc,,,,,,,,,
710,Pd3Cu,10.899925450073587,0.0,4.22413457,-0.06861179750000002,0.1909444,58.318226197096415,-4.97577867,CuPd3,mp-1184119
711,Cd3Sc,7.287372471950394,0.0,3.21862539,-0.22611168374999968,0.0221623,174.17515617326322,-2.488881045,ScCd3,mp-30494
712,V3Ag,7.402433196121648,0.0,5.34278223,0.36941406166666635,0.8246088,58.47947576943183,-7.15048533,V3Ag,mp-971703
713,Ni3Cd,,,,,,,,,
714,Ir3V,18.485992220668546,0.0,9.09781236,-0.5189816475000004,9.57e-05,112.74935656307134,-9.418393505,VIr3,mp-865496
715,Al3Cd,4.328260596477741,0.0,6.21948379,0.1326534924999998,0.0008889,74.18096637796828,-2.903079075,Al3Cd,mp-1183140
716,Sn3Sc,6.686733755660681,0.0,7.97604286,-0.2664851287500003,0.0057514,99.60301251340668,-4.84382364,ScSn3,mp-981383
717,W3Nb,,,,,,,,,
718,Re3Y,,,,,,,,,
719,Rh3In,11.18178364320932,0.0,7.57703947,-0.16639585624999942,0.0001964,125.79309450867581,-6.35819895875,InRh3,mp-1184791
720,Nb3Sc,,,,,,,,,
721,Ru3W,13.996375756533814,0.0,7.66883846,-0.06950198000000007,0.00026735,115.56785362953411,-10.26482543,Ru3W,mp-862655
722,Ni3Ga,8.937908899438025,0.0,7.15674034,-0.28944461500000074,0.790036,45.666813220814625,-5.381333445,GaNi3,mp-815
723,Ir3Re,21.67636943705842,0.0,9.71710215,-0.1522747200000012,7.65e-06,116.87893721747226,-9.89222933125,ReIr3,mp-867792
724,Os3W,21.184545858792507,0.0,7.9158138,-0.05848089750000085,8.51e-05,118.28684459635738,-11.7185133525,Os3W,mp-1186374
725,Al3Cr,3.815305682119461,0.0,8.19279786,-0.1403792475000003,1.0068793,57.859912290182756,-5.3628229875,Al3Cr,mp-867780
726,Hf3Ni,12.901058560896075,0.0,5.19412678,0.03599569250000023,0.0019852,76.47678932598795,-8.876848335,Hf3Ni,mp-1184570
727,Ir3Ga,,,,,,,,,
728,Ti3Ga,5.416551144187925,0.0,5.65996682,-0.32170053374999963,0.0085042,130.79645199084948,-7.00001264375,Ti3Ga,mp-30672
729,Ta3Pd,15.311677656359509,0.0,5.64419257,-0.037204980000000276,0.0004526,70.41211700895047,-10.224659675,Ta3Pd,mp-1187223
730,Re3Au,,,,,,,,,
731,Re3Ru,18.481168009142017,0.0,7.49787563,-0.06295815374999947,0.0004556,59.27345484022122,-11.71495082,Re3Ru,mp-974455
732,Mo3Ir,12.732657890506024,0.0,8.5849993,-0.099595053749999,0.0177488,125.20876611439135,-10.44342901375,Mo3Ir,mp-1120
733,Re3Cu,,,,,,,,,
734,Pd3Sc,9.333919484578757,0.0,4.81333474,-0.8581298337499996,0.0007803,64.7953682858067,-6.323612315,ScPd3,mp-2677
735,Re3Zr,,,,,,,,,
736,In3Pb,7.81976681474693,0.0,6.71306553,-0.001776875000000011,0.003314,117.14454406986074,-2.99368706,In3Pb,mp-1184921
737,Zr3Ag,7.354551123047299,0.0,4.05034868,0.023055429166665142,0.0008755,86.1456256103725,-7.0958523075,Zr3Ag,mp-30362
738,Cu3Sc,6.9515293546695744,0.0,6.13233959,-0.16409807124999976,0.0163321,56.27724127588294,-4.82162035,ScCu3,mp-973092
739,Fe3Cu,8.138933335515619,0.0,5.58593193,0.0698697725000006,7.4058344,47.146107755247414,-7.306904675,Fe3Cu,mp-1225131
740,Pb3V,,,,,,,,,
741,Hf3Cd,,,,,,,,,
742,Ir3Pt,,,,,,,,,
743,Tl3Nb,,,,,,,,,
744,In3Cr,7.347439369835605,0.0,7.79076045,0.3108038437500005,3.73352625,179.1973627465826,-4.16622082125,CrIn3,mp-1183750
745,W3Tl,,,,,,,,,
746,Al3Pd,5.060168793949575,0.0,8.13911824,-0.34622218999999976,0.0006112,61.48535294048137,-4.4495257975,Al3Pd,mp-1183127
747,Pb3Hf,,,,,,,,,
748,Cu3V,,,,,,,,,
749,Ni3Ta,12.034614527610778,0.0,7.62295098,-0.3610122125000004,0.0018806,49.26282211640475,-7.6603228825,TaNi3,mp-570491
750,Co3Nb,9.188007818193174,0.0,5.48374267,-0.15932918999999934,0.02617025,97.48735530911283,-8.01589379625,NbCo3,mp-977426
751,Nb3Zr,,,,,,,,,
752,Y3Zn,,,,,,,,,
753,Au3Nb,,,,,,,,,
754,Hf3Sn,12.311223469011015,0.0,6.47015978,-0.2454794075000013,0.0003193,88.23586456071793,-8.71144173,Hf3Sn,mp-1184633
755,Hg3Re,,,,,,,,,
756,Au3Ti,15.183083057980024,0.0,5.86930288,-0.27710050249999973,0.2846015,69.86045372777221,-4.7062748675,TiAu3,mp-1187512
757,Mo3Sc,,,,,,,,,
758,Sn3Tc,,,,,,,,,
759,Mo3Pd,10.468143136309934,0.0,7.40349663,0.10845745499999992,0.0002676,62.53744461571734,-9.319890635,Mo3Pd,mp-1186014
760,Hg3In,10.897352341780218,0.0,3.36927756,0.004548946250000019,6.82e-05,218.38742684213733,-0.91109375125,InHg3,mp-1184789
761,Ru3Mo,11.508470490145957,0.0,8.00366563,-0.06110141875000075,0.0002813,115.18544866599105,-9.72830203625,MoRu3,mp-975834
762,Al3La,4.087710981614599,0.0,7.05748333,-0.44039119624999934,0.0101506,178.6181351412783,-4.483574845,LaAl3,mp-959
763,Ir3Y,15.396375415363142,0.0,7.04522716,-0.5884254766666667,0.0010261333333333332,215.34610334951407,-8.833766955833333,YIr3,mp-1095497
764,Pd3In,10.900351106078013,0.0,6.23584719,-0.46167402624999987,2.65e-06,132.2532586220413,-5.03196016375,InPd3,mp-1078721
765,Cu3Cr,,,,,,,,,
766,Ga3Cd,,,,,,,,,
767,Y3In,5.4359315638735675,0.0,4.4274481,-0.2686840337499996,1.2623248,233.0988455712844,-5.80616095875,Y3In,mp-1187884
768,Re3Rh,18.55416476710658,0.0,7.23369828,-0.1575687299999995,9.925e-05,118.40905916590802,-11.32559150875,Re3Rh,mp-1186923
769,Hg3V,12.877447225632352,0.0,3.7387579,0.5021342162500002,0.2386538,168.33350989188196,-1.99617659125,VHg3,mp-1187732
770,Hg3Ti,,,,,,,,,
771,V3Cr,6.599355541507171,0.0,6.08080562,-0.029685984999998638,0.0313845,51.53724569092947,-9.25471498,V3Cr,mp-1187695
772,Os3Cu,,,,,,,,,
773,Hf3Ga,12.37535507494231,0.0,4.82279892,-0.2260963149999995,0.0608735,81.20547760020845,-8.4510073725,Hf3Ga,mp-1184650
774,Rh3W,14.090885812715372,0.0,7.31594697,-0.2814252049999997,0.0002516,116.09054556665211,-9.0248389925,Rh3W,mp-30866
775,Ga3Sn,6.241782548156008,0.0,4.71753381,0.037725552500000425,0.0007013,87.22762839256364,-3.2314156325,Ga3Sn,mp-1184031
776,Co3Sn,9.465181171788405,0.0,8.01091498,0.08967338625000032,3.17661445,103.6863851924636,-6.239638705,Co3Sn,mp-1183774
777,Zn3Re,,,,,,,,,
778,Ag3Au,11.975464664273616,0.0,3.54218519,-0.04056740750000021,0.0003628,72.18331708238259,-2.983434585,Ag3Au,mp-1183214
779,Ti3Cu,5.50544461084138,0.0,6.09432054,0.020478842500001093,0.851399,62.47918385222322,-6.925612455,Ti3Cu,mp-11365
780,Zn3Os,11.335476927614133,0.0,4.11651364,0.1083890687500002,0.0063931,56.612258148374664,-3.6430399975,Zn3Os,mp-971960
781,Ir3Zr,17.491333437637753,0.0,7.80482727,-0.72576061,0.0042318,63.404687416172926,-9.4915085825,ZrIr3,mp-1438
782,Au3Zr,15.017470936785928,0.0,5.49110442,-0.5027287824999993,3.2e-05,150.85004239334765,-5.095065095,ZrAu3,mp-1079681
783,Ir3W,21.33034366027029,0.0,9.54188199,-0.360135767500001,1.325e-05,118.40643877199479,-10.2284902,Ir3W,mp-30745
784,Zn3Al,,,,,,,,,
785,W3Zn,,,,,,,,,
786,Mo3Ru,,,,,,,,,
787,Au3Y,13.797940639914737,0.0,4.77592146,-0.7132639233333329,4.82e-05,163.62495165760456,-4.7851937425,YAu3,mp-1079467
788,Ti3Zn,5.349155213528669,0.0,5.23479396,-0.10745283874999956,0.0005102,64.88300609267894,-6.34360762,Ti3Zn,mp-866186
789,Hf3Zn,,,,,,,,,
790,Tl3W,,,,,,,,,
791,Hg3Zn,11.39315383633264,0.0,1.90183137,0.11531587375000002,7.3e-05,97.24057182323955,-0.4272710425,ZnHg3,mp-971767
792,Ir3Pb,19.564387932111345,0.0,9.3467892,0.4463079324999999,0.0004661,66.52982001839754,-7.11066227,Ir3Pb,mp-1184777
793,Sc3La,,,,,,,,,
794,Ag3Pd,10.315595590074151,0.0,3.13875955,-0.05266180750000027,0.0004062,69.2226291408837,-3.471180335,Ag3Pd,mp-985296
795,Rh3V,10.79492782778709,0.0,6.91728295,-0.39967861749999845,0.00062295,110.64940296829225,-8.17414983,VRh3,mp-866161
796,V3Hg,,,,,,,,,
797,Ru3Cr,,,,,,,,,
798,Rh3Hg,,,,,,,,,
799,Tc3Ga,,,,,,,,,
800,Mo3In,,,,,,,,,
801,Cu3Hg,,,,,,,,,
802,Os3Ag,,,,,,,,,
803,Mo3Pt,12.666325713651156,0.0,8.12451675,-0.1125660074999999,0.00115405,126.61619092159893,-9.76451929,Mo3Pt,mp-1232
804,Mo3W,,,,,,,,,
805,Au3Cr,,,,,,,,,
806,Cd3Hf,,,,,,,,,
807,Ti3Y,,,,,,,,,
808,Al3Ga,3.7167553376674367,0.0,6.98489528,0.02959570499999975,2.88e-05,67.31394438903085,-3.5366086475,Al3Ga,mp-983594
809,Ir3Cd,,,,,,,,,
810,Co3Zr,8.468671016191193,0.0,4.89425943,-0.12927160624999967,0.0008157,105.10825909089435,-7.59743511,ZrCo3,mp-1188034
811,Pt3Cr,17.544105082223165,0.0,7.36031056,-0.042357647499999374,0.01217,60.315152024416214,-7.0088002975,CrPt3,mp-2515
812,Pt3Cd,17.475966540149546,0.0,5.88695845,-0.1820936325,0.0001048,66.29084944513988,-4.96182511,CdPt3,mp-1067236
813,Hg3Cr,12.410107858552896,0.0,3.20964225,0.3585069900000004,0.3004554,87.47741452710557,-2.27951519,CrHg3,mp-1183693
814,Cr3Al,,,,,,,,,
815,Zn3Ti,6.697660442193527,0.0,3.63531586,-0.20046980624999966,0.0002516,60.51779220833611,-3.11882847,TiZn3,mp-21289
816,Pt3Fe,18.372427329107172,0.0,7.26902567,0.08937823500000075,0.0108908,57.943710698122196,-6.5811268075,FePt3,mp-649
817,Os3Rh,,,,,,,,,
818,Re3Ir,20.920542439976263,0.0,8.18431795,-0.10583553624999986,2.98e-05,59.59672581459247,-11.64883853,Re3Ir,mp-1186902
819,Sn3Pd,8.104937046016117,0.0,7.88524891,-0.30644283374999937,1.635e-05,379.0688766094101,-4.59478580375,Sn3Pd,mp-1371
820,Tl3Ag,10.758014769446673,0.0,5.4376549,0.10668967666666651,0.0017011,111.29179020798894,-2.3726822775,Tl3Ag,mp-1187490
821,Tc3Pd,11.354910076420405,0.0,7.89668347,-0.07904789500000042,8e-06,117.11463121645143,-9.1436345625,Tc3Pd,mp-861610
822,Ga3Au,9.149983239733652,0.0,4.17052346,-0.040220664999999656,3.81e-05,73.70548786709593,-3.12975849,Ga3Au,mp-1184296
823,Hg3Os,,,,,,,,,
824,Co3Au,,,,,,,,,
825,La3Ta,8.423013168432336,0.0,8.3561556,0.42831359874999997,0.0170068,117.82540076943299,-6.23813605,La3Ta,mp-1185109
826,Tc3Sc,9.058684620830304,0.0,7.67897182,-0.11342101375000091,0.0029649,62.13369349858675,-9.4670032225,ScTc3,mp-867262
827,Pt3Mo,18.1157238490252,0.0,7.96287762,-0.1697339850000006,3.63e-05,62.440007215955305,-7.4343235525,MoPt3,mp-1221420
828,Pd3Rh,11.545200419219494,0.0,4.69834202,0.058475392500001,1.9141098,60.71980388956422,-5.6585172025,Pd3Rh,mp-1186442
829,Sc3Ti,,,,,,,,,
830,Hf3Al,11.371635125586822,0.0,5.30337857,-0.22100238750000045,3.63e-05,164.26358084829621,-8.6252849225,Hf3Al,mp-1184670
831,Ru3Pt,,,,,,,,,
832,Re3Mo,17.733846539347173,0.0,7.3736329,0.11718723625000038,0.0029915,61.290939309818505,-11.9276169375,Re3Mo,mp-1219135
833,Ti3Al,4.2488686250067875,0.0,6.29032689,-0.27948625499999924,0.00680315,133.33383280338535,-7.1371698425,Ti3Al,mp-1823
834,Fe3Hf,,,,,,,,,
835,Ag3Nb,,,,,,,,,
836,Rh3La,9.98026064888116,0.0,7.51131764,-0.5451920799999984,4.568333333333333e-05,446.8583303002895,-7.28307602625,LaRh3,mp-974030
837,Tc3In,10.68182552973597,0.0,9.12333814,0.3274677475000001,0.0008581,63.552644465075666,-8.1309181175,InTc3,mp-985564
838,Co3Al,7.428280633580205,0.0,6.36227169,-0.1489286974999997,0.0142943,91.1076286600527,-6.41656100125,AlCo3,mp-1080667
839,Y3Cr,,,,,,,,,
840,Y3Hg,,,,,,,,,
841,Ga3Pd,,,,,,,,,
842,Zn3Mo,,,,,,,,,
843,Au3Pt,,,,,,,,,
844,Hg3Ag,12.889389675443114,0.0,2.74058872,0.11291624166666658,0.0014049,91.42263395890336,-0.8229377875,AgHg3,mp-1183210
845,Hf3La,,,,,,,,,
846,Cu3Ag,9.244210421788912,0.0,5.67207497,0.09045735166666669,0.0033407,53.62071870994799,-3.692079915,Cu3Ag,mp-1184011
847,Hf3Rh,,,,,,,,,
848,Al3Tc,5.007580467273919,0.0,8.97331383,-0.31880646749999997,0.0007547,59.33894167763427,-5.7181433175,Al3Tc,mp-867347
849,Pd3Pt,,,,,,,,,
850,Hf3W,,,,,,,,,
851,Re3Hg,,,,,,,,,
852,Hg3Y,11.864098184116651,0.0,3.61019294,-0.3624556358333333,0.00028745,193.3386277631441,-2.206696065,YHg3,mp-30726
853,Al3Pb,,,,,,,,,
854,Sn3Nb,7.996459869733521,0.0,8.54253746,0.29705045874999936,0.0117936,186.49313907942891,-5.22249703625,NbSn3,mp-1186237
855,La3Al,5.900819389809003,0.0,7.93832938,-0.20138992875000028,0.00020505,249.72049769665182,-4.839789215,La3Al,mp-1084828
856,Nb3Pd,9.178324742091975,0.0,5.07195412,-0.15663385999999946,0.0265838,69.67922861933509,-9.026734375,Nb3Pd,mp-1220635
857,In3Y,7.13547621937221,0.0,7.12925687,-0.4185800783333331,7.7e-06,100.84974551064069,-4.09886154,YIn3,mp-20131
858,W3Tc,,,,,,,,,
859,Cr3Mo,,,,,,,,,
860,W3Os,,,,,,,,,
861,Os3Ti,17.47991012707147,0.0,7.68487957,-0.13097709999999907,0.0178885,58.76106089516716,-10.5252411475,TiOs3,mp-980203
